consultant_id;business_account_id;farm_id;farm_area_id;growth_stage_id;crop_type_id;prev_crop_type_id;crop_tech_id;mgmt_type_id;mgmt_item_id;point_id;latitude;longitude;tenant_id;point_type_id;collector_user_id;thumbnail_path;date
2;2;2;3;2;3;20;2;1;29;"5f207e1463ddbbbf83c00805";-17,15977935;-49,75992688;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;4;2;4;13;1;1;29;"5f207e1763ddbbbf83c00807";-17,13202236;-49,76012712;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;4;2;4;13;1;1;29;"5f207e1963ddbbbf83c00809";-17,12834557;-49,76005336;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;4;2;4;13;1;1;29;"5f207e1a63ddbbbf83c0080a";-17,12853173;-49,75560604;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;4;2;4;13;1;1;29;"5f207e1d63ddbbbf83c0080c";-17,13316957;-49,75515129;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;4;2;4;13;1;1;29;"5f207e2063ddbbbf83c0080f";-17,12819094;-49,75549546;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;2;2;2;13;1;1;29;"5f207e0563ddbbbf83c007f8";-17,14364867;-49,75604484;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;2;2;2;13;1;1;29;"5f207e0463ddbbbf83c007f7";-17,14296819;-49,7541259;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;2;2;2;13;1;1;29;"5f207e0363ddbbbf83c007f6";-17,1426561;-49,75787504;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;2;2;2;13;1;1;29;"5f207e0063ddbbbf83c007f4";-17,14424193;-49,75430086;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;2;2;2;13;1;1;29;"5f207dff63ddbbbf83c007f3";-17,14590721;-49,76025162;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;2;2;2;13;1;1;29;"5f207dfe63ddbbbf83c007f2";-17,14225786;-49,75632606;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207cc063ddbbbf83c006e7";-17,1485823;-49,75848785;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-01 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207cc563ddbbbf83c006eb";-17,145105899999997;-49,76018545;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-01 00:00:00,000
2;2;2;4;1;4;13;1;1;30;"5f207cde63ddbbbf83c00700";-17,12914265;-49,75972139;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-01 00:00:00,000
2;2;2;4;1;4;13;1;1;30;"5f207cdb63ddbbbf83c006fe";-17,13098674;-49,754692999999996;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-01 00:00:00,000
2;2;2;4;1;4;13;1;1;30;"5f207cd963ddbbbf83c006fc";-17,13281836;-49,7594894;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-01 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207cd163ddbbbf83c006f5";-17,16620372;-49,75826231;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-01 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207ccd63ddbbbf83c006f2";-17,16274153;-49,75869495;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-01 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207ce463ddbbbf83c00705";-17,14816726;-49,760248600000004;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-02 00:00:00,000
2;2;2;3;1;3;20;2;1;3;"5f207cf763ddbbbf83c00715";-17,16385188;-49,75461621;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-02 00:00:00,000
2;2;2;4;1;4;13;1;1;3;"5f207cf863ddbbbf83c00716";-17,13210978;-49,75989654;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-02 00:00:00,000
2;2;2;4;1;4;13;1;1;30;"5f207cfc63ddbbbf83c00719";-17,12805111;-49,75860293;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-02 00:00:00,000
2;2;2;4;1;4;13;1;1;30;"5f207cfe63ddbbbf83c0071b";-17,12973455;-49,75717323;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-02 00:00:00,000
2;2;2;4;1;4;13;1;1;30;"5f207cff63ddbbbf83c0071c";-17,13200011;-49,75695564;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-02 00:00:00,000
2;2;2;4;1;4;13;1;1;3;"5f207d0063ddbbbf83c0071d";-17,13368729;-49,75592475;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-02 00:00:00,000
2;2;2;2;1;2;13;1;1;3;"5f207ce663ddbbbf83c00707";-17,14817573;-49,75697618;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-02 00:00:00,000
2;2;2;4;1;4;13;1;1;30;"5f207d2663ddbbbf83c0073d";-17,13089991;-49,75522859;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-03 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d1963ddbbbf83c00732";-17,16548312;-49,75687004;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-03 00:00:00,000
2;2;2;3;1;3;20;2;1;3;"5f207d1263ddbbbf83c0072c";-17,15871242;-49,75812858;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-03 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d1063ddbbbf83c0072a";-17,16450773;-49,75563099;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-03 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207d0f63ddbbbf83c00729";-17,14418591;-49,761743;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-03 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207d0963ddbbbf83c00724";-17,14514194;-49,75482059;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-03 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207d0563ddbbbf83c00721";-17,14414219;-49,75477341;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-03 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d3763ddbbbf83c0074b";-17,16522315;-49,75673384;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-04 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d3963ddbbbf83c0074d";-17,16542962;-49,75466597;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-04 00:00:00,000
2;2;2;3;1;3;20;2;1;3;"5f207d3e63ddbbbf83c00751";-17,15964982;-49,75721556;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-04 00:00:00,000
2;2;2;4;1;4;13;1;1;3;"5f207d4163ddbbbf83c00753";-17,13330304;-49,75813878;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-04 00:00:00,000
2;2;2;4;1;4;13;1;1;30;"5f207d4363ddbbbf83c00755";-17,13244668;-49,76000665;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-04 00:00:00,000
2;2;2;4;1;4;13;1;1;30;"5f207d4563ddbbbf83c00757";-17,12803691;-49,75444208;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-04 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207d2a63ddbbbf83c00740";-17,14286463;-49,7599601;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-04 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207d4b63ddbbbf83c0075c";-17,14819223;-49,75848471;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-05 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207d5063ddbbbf83c00760";-17,14295679;-49,75917674;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-05 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207d5263ddbbbf83c00762";-17,14659048;-49,75867995;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-05 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207d5463ddbbbf83c00763";-17,14287479;-49,75451821;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-05 00:00:00,000
2;2;2;4;1;4;13;1;1;30;"5f207d6b63ddbbbf83c00777";-17,13144036;-49,75666789;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-05 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d5c63ddbbbf83c0076a";-17,16393389;-49,76159675;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-05 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d5e63ddbbbf83c0076c";-17,16499456;-49,75470358;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-05 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d6063ddbbbf83c0076d";-17,16115614;-49,7627218;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-05 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d6163ddbbbf83c0076e";-17,16315552;-49,75228861;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-05 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d5763ddbbbf83c00766";-17,15754396;-49,76026023;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-05 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d8163ddbbbf83c00789";-17,15984033;-49,75988865;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-06 00:00:00,000
2;2;2;3;1;3;20;2;1;30;"5f207d8463ddbbbf83c0078c";-17,15779301;-49,76199911;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-06 00:00:00,000
2;2;2;4;1;4;13;1;1;3;"5f207d8c63ddbbbf83c00792";-17,12996915;-49,75990827;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-06 00:00:00,000
2;2;2;2;1;2;13;1;1;30;"5f207d7463ddbbbf83c0077e";-17,14326358;-49,76160134;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-06 00:00:00,000
2;2;2;3;1;3;20;2;1;3;"5f207d7e63ddbbbf83c00787";-17,16576522;-49,75496658;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-06 00:00:00,000
2;2;2;2;2;2;13;1;1;30;"5f207d9463ddbbbf83c00799";-17,1479985;-49,75432698;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-07 00:00:00,000
2;2;2;2;2;2;13;1;1;3;"5f207d9763ddbbbf83c0079c";-17,1426323;-49,75585361;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-07 00:00:00,000
2;2;2;2;2;2;13;1;1;30;"5f207d9a63ddbbbf83c0079e";-17,14229231;-49,76041165;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-07 00:00:00,000
2;2;2;3;2;3;20;2;1;3;"5f207da163ddbbbf83c007a4";-17,16586801;-49,75456735;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-07 00:00:00,000
2;2;2;4;2;4;13;1;1;30;"5f207dad63ddbbbf83c007ae";-17,13228279;-49,75594678;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-07 00:00:00,000
2;2;2;4;2;4;13;1;1;3;"5f207dae63ddbbbf83c007af";-17,13287585;-49,7593027;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-07 00:00:00,000
2;2;2;4;2;4;13;1;1;30;"5f207db363ddbbbf83c007b3";-17,12850613;-49,75573234;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-07 00:00:00,000
2;2;2;3;2;3;20;2;1;30;"5f207dc263ddbbbf83c007c0";-17,1670108;-49,7605498;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-08 00:00:00,000
2;2;2;4;2;4;13;1;1;30;"5f207dcf63ddbbbf83c007cb";-17,13274388;-49,75571383;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-08 00:00:00,000
2;2;2;3;2;3;20;2;1;30;"5f207dcd63ddbbbf83c007c9";-17,15730363;-49,75276501;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-08 00:00:00,000
2;2;2;3;2;3;20;2;1;3;"5f207dcc63ddbbbf83c007c8";-17,15643453;-49,7581216;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-08 00:00:00,000
2;2;2;3;2;3;20;2;1;30;"5f207deb63ddbbbf83c007e2";-17,16270335;-49,76152235;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;3;2;3;20;2;1;30;"5f207de663ddbbbf83c007de";-17,16339309;-49,76255026;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;2;2;2;13;1;1;30;"5f207de463ddbbbf83c007dc";-17,14719006;-49,75803358;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;2;2;2;13;1;1;30;"5f207de263ddbbbf83c007db";-17,14610118;-49,75947387;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;2;2;2;13;1;1;30;"5f207dde63ddbbbf83c007d7";-17,1450942;-49,75655578;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;2;2;2;13;1;1;30;"5f207ddc63ddbbbf83c007d6";-17,14634175;-49,75967229;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;4;2;4;13;1;1;3;"5f207dfd63ddbbbf83c007f1";-17,13233574;-49,75801426;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;4;2;4;13;1;1;30;"5f207dfa63ddbbbf83c007ef";-17,132153;-49,75926436;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;4;2;4;13;1;1;3;"5f207df463ddbbbf83c007ea";-17,13337938;-49,75974479;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;4;2;4;13;1;1;30;"5f207df263ddbbbf83c007e8";-17,13118303;-49,75581552;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;3;2;3;20;2;1;30;"5f207ded63ddbbbf83c007e4";-17,15817822;-49,7548934;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;3;2;3;20;2;1;30;"5f207dec63ddbbbf83c007e3";-17,16684908;-49,75347858;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;3;2;3;20;2;1;30;"5f207dea63ddbbbf83c007e1";-17,16582685;-49,75644279;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-09 00:00:00,000
2;2;2;3;2;3;20;2;1;3;"5f207e0f63ddbbbf83c00800";-17,16266012;-49,753504;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;4;2;4;13;1;1;3;"5f207e1663ddbbbf83c00806";-17,12903193;-49,75905758;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;4;2;4;13;1;1;3;"5f207e1c63ddbbbf83c0080b";-17,12967836;-49,75514984;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;2;2;2;13;1;1;30;"5f207e0163ddbbbf83c007f5";-17,14455403;-49,75569155;"5e932b6676b8ba3a62d05a5b";1;13;"thumb_url";2020-07-10 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207cc263ddbbbf83c006e9";-17,14648505;-49,75940052;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-01 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207cc463ddbbbf83c006ea";-17,145282;-49,75570574;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-01 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207cc863ddbbbf83c006ee";-17,16726104;-49,76087591;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-01 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207cd763ddbbbf83c006fa";-17,13272849;-49,756904;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-01 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d0363ddbbbf83c0071f";-17,13265182;-49,75731833;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-02 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207cf663ddbbbf83c00714";-17,1573836;-49,75264346;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-02 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207cec63ddbbbf83c0070c";-17,16079855;-49,76201683;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-02 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207cea63ddbbbf83c0070a";-17,14759075;-49,75975694;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-02 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207ce763ddbbbf83c00708";-17,14809718;-49,75675145;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-02 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207ce563ddbbbf83c00706";-17,14347948;-49,75766226;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-02 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d0663ddbbbf83c00722";-17,14600845;-49,75552591;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-03 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d0a63ddbbbf83c00725";-17,14814057;-49,755436100000004;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-03 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d0c63ddbbbf83c00727";-17,14592186;-49,76077945;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-03 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d0d63ddbbbf83c00728";-17,14475429;-49,75659379;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-03 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207d1563ddbbbf83c0072e";-17,15756201;-49,75571201;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-03 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207d1663ddbbbf83c0072f";-17,15782421;-49,76190114;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-03 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207d1863ddbbbf83c00731";-17,16219356;-49,76328331;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-03 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d1f63ddbbbf83c00737";-17,12924298;-49,75468676;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-03 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d2063ddbbbf83c00738";-17,12879281;-49,75894409;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-03 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d2463ddbbbf83c0073b";-17,13184167;-49,75593108;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-03 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d4263ddbbbf83c00754";-17,13396845;-49,75941556;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-04 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207d3b63ddbbbf83c0074e";-17,16375821;-49,75368728;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-04 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d3263ddbbbf83c00747";-17,14647397;-49,761215299999996;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-04 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d2e63ddbbbf83c00743";-17,14288422;-49,76011743;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-04 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d2c63ddbbbf83c00742";-17,14800297;-49,75457363;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-04 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d2b63ddbbbf83c00741";-17,14237949;-49,75411128;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-04 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d4a63ddbbbf83c0075b";-17,13060912;-49,75572377;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-04 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d4763ddbbbf83c00758";-17,13400971;-49,75434472;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-04 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d6d63ddbbbf83c00778";-17,1332533;-49,75689967;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-05 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d6363ddbbbf83c00770";-17,13209239;-49,75449508;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-05 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207d6263ddbbbf83c0076f";-17,16307119;-49,75447376;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-05 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207d5b63ddbbbf83c00769";-17,15982708;-49,76045928;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-05 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207d5863ddbbbf83c00767";-17,1669288;-49,76284048;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-05 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d5563ddbbbf83c00764";-17,14857788;-49,75904407;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-05 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d4c63ddbbbf83c0075d";-17,14519938;-49,75778218;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-05 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d6f63ddbbbf83c0077a";-17,14374134;-49,75407328;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-06 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d7063ddbbbf83c0077b";-17,14679183;-49,75966936;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-06 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d7563ddbbbf83c0077f";-17,14237486;-49,75704423;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-06 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d7763ddbbbf83c00781";-17,14853587;-49,7600715;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-06 00:00:00,000
2;2;2;2;1;2;13;1;0;0;"5f207d7a63ddbbbf83c00783";-17,14508933;-49,76181157;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-06 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207d7c63ddbbbf83c00785";-17,16461047;-49,75216431;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-06 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207d8363ddbbbf83c0078b";-17,16425359;-49,76030365;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-06 00:00:00,000
2;2;2;3;1;3;20;2;0;0;"5f207d8663ddbbbf83c0078d";-17,16183603;-49,7605851;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-06 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d8863ddbbbf83c0078f";-17,12818287;-49,75590064;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-06 00:00:00,000
2;2;2;4;1;4;13;1;0;0;"5f207d8a63ddbbbf83c00791";-17,13009605;-49,75848378;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-06 00:00:00,000
2;2;2;3;2;3;20;2;0;0;"5f207da263ddbbbf83c007a5";-17,16595971;-49,76394894;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;4;2;4;13;1;0;0;"5f207daf63ddbbbf83c007b0";-17,13109378;-49,75751388;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;4;2;4;13;1;0;0;"5f207dac63ddbbbf83c007ad";-17,13337932;-49,75824677;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;4;2;4;13;1;0;0;"5f207daa63ddbbbf83c007ac";-17,12918732;-49,75920373;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;3;2;3;20;2;0;0;"5f207da863ddbbbf83c007aa";-17,16360886;-49,75876426;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;3;2;3;20;2;0;0;"5f207da563ddbbbf83c007a7";-17,15971937;-49,75540817;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;3;2;3;20;2;0;0;"5f207da363ddbbbf83c007a6";-17,15865362;-49,75693888;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;3;2;3;20;2;0;0;"5f207d9f63ddbbbf83c007a2";-17,158748100000004;-49,76159132;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;2;2;2;13;1;0;0;"5f207d9c63ddbbbf83c007a0";-17,14758697;-49,75744279;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;2;2;2;13;1;0;0;"5f207d9963ddbbbf83c0079d";-17,14214775;-49,76033173;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;2;2;2;13;1;0;0;"5f207d9663ddbbbf83c0079b";-17,14647612;-49,76177037;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-07 00:00:00,000
2;2;2;4;2;4;13;1;0;0;"5f207dd563ddbbbf83c007d0";-17,13026877;-49,75745842;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-08 00:00:00,000
2;2;2;3;2;3;20;2;0;0;"5f207dc863ddbbbf83c007c5";-17,16000388;-49,76175023;"5e932b6676b8ba3a62d05a5b";2;13;"-";2020-07-08 00:00:00,000
